#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
compressSegmentOutput_chromId_000_1_0018	CallGenome	complete	0	2022-07-26T06:41:17.584475Z
callGenomeSegment_chromId_000_1_0019	CallGenome	complete	0	2022-07-26T06:33:24.283703Z
compressSegmentOutput_chromId_000_1_0019	CallGenome	complete	0	2022-07-26T06:47:20.289415Z
callGenomeSegment_chromId_000_1_0020	CallGenome	complete	0	2022-07-26T06:24:28.303895Z
compressSegmentOutput_chromId_000_1_0020	CallGenome	complete	0	2022-07-26T06:43:12.619276Z
callGenomeSegment_chromId_001_2_0000	CallGenome	complete	0	2022-07-26T06:23:28.081751Z
compressSegmentOutput_chromId_001_2_0000	CallGenome	complete	0	2022-07-26T06:23:29.166656Z
callGenomeSegment_chromId_001_2_0001	CallGenome	complete	0	2022-07-26T06:20:15.682941Z
compressSegmentOutput_chromId_001_2_0001	CallGenome	complete	0	2022-07-26T06:28:32.881982Z
callGenomeSegment_chromId_001_2_0002	CallGenome	complete	0	2022-07-26T06:28:00.722520Z
compressSegmentOutput_chromId_001_2_0002	CallGenome	complete	0	2022-07-26T06:28:01.766302Z
callGenomeSegment_chromId_001_2_0003	CallGenome	complete	0	2022-07-26T06:23:12.448438Z
compressSegmentOutput_chromId_001_2_0003	CallGenome	complete	0	2022-07-26T06:35:32.676461Z
callGenomeSegment_chromId_001_2_0004	CallGenome	complete	0	2022-07-26T06:21:14.407789Z
compressSegmentOutput_chromId_001_2_0004	CallGenome	complete	0	2022-07-26T06:40:07.770595Z
callGenomeSegment_chromId_001_2_0005	CallGenome	complete	0	2022-07-26T06:21:16.106497Z
compressSegmentOutput_chromId_001_2_0005	CallGenome	complete	0	2022-07-26T06:21:38.448491Z
callGenomeSegment_chromId_001_2_0006	CallGenome	complete	0	2022-07-26T06:24:27.797339Z
compressSegmentOutput_chromId_001_2_0006	CallGenome	complete	0	2022-07-26T06:30:19.131340Z
callGenomeSegment_chromId_001_2_0007	CallGenome	complete	0	2022-07-26T06:20:16.323075Z
compressSegmentOutput_chromId_001_2_0007	CallGenome	complete	0	2022-07-26T06:37:39.753671Z
callGenomeSegment_chromId_001_2_0008	CallGenome	complete	0	2022-07-26T06:23:45.079077Z
compressSegmentOutput_chromId_001_2_0008	CallGenome	complete	0	2022-07-26T06:23:46.022371Z
callGenomeSegment_chromId_001_2_0009	CallGenome	complete	0	2022-07-26T06:21:33.031161Z
compressSegmentOutput_chromId_001_2_0009	CallGenome	complete	0	2022-07-26T06:35:33.721779Z
callGenomeSegment_chromId_001_2_0010	CallGenome	complete	0	2022-07-26T06:19:23.336675Z
compressSegmentOutput_chromId_001_2_0010	CallGenome	complete	0	2022-07-26T06:40:38.111829Z
callGenomeSegment_chromId_001_2_0011	CallGenome	complete	0	2022-07-26T06:22:10.111718Z
compressSegmentOutput_chromId_001_2_0011	CallGenome	complete	0	2022-07-26T06:29:51.110319Z
callGenomeSegment_chromId_001_2_0012	CallGenome	complete	0	2022-07-26T06:18:38.209218Z
compressSegmentOutput_chromId_001_2_0012	CallGenome	complete	0	2022-07-26T06:30:13.723287Z
callGenomeSegment_chromId_001_2_0013	CallGenome	complete	0	2022-07-26T06:32:56.072940Z
compressSegmentOutput_chromId_001_2_0013	CallGenome	complete	0	2022-07-26T06:32:57.068611Z
callGenomeSegment_chromId_001_2_0014	CallGenome	complete	0	2022-07-26T06:47:23.453309Z
compressSegmentOutput_chromId_001_2_0014	CallGenome	complete	0	2022-07-26T06:47:24.446438Z
callGenomeSegment_chromId_001_2_0015	CallGenome	complete	0	2022-07-26T06:56:19.487889Z
compressSegmentOutput_chromId_001_2_0015	CallGenome	complete	0	2022-07-26T06:56:19.778397Z
callGenomeSegment_chromId_001_2_0016	CallGenome	complete	0	2022-07-26T06:52:31.020725Z
compressSegmentOutput_chromId_001_2_0016	CallGenome	complete	0	2022-07-26T06:52:31.867095Z
callGenomeSegment_chromId_001_2_0017	CallGenome	complete	0	2022-07-26T06:56:46.915557Z
compressSegmentOutput_chromId_001_2_0017	CallGenome	complete	0	2022-07-26T06:56:47.137921Z
callGenomeSegment_chromId_001_2_0018	CallGenome	complete	0	2022-07-26T06:35:52.288630Z
compressSegmentOutput_chromId_001_2_0018	CallGenome	complete	0	2022-07-26T06:35:53.341631Z
callGenomeSegment_chromId_001_2_0019	CallGenome	complete	0	2022-07-26T06:36:47.144110Z
compressSegmentOutput_chromId_001_2_0019	CallGenome	complete	0	2022-07-26T06:37:33.098590Z
callGenomeSegment_chromId_001_2_0020	CallGenome	complete	0	2022-07-26T06:51:18.470904Z
compressSegmentOutput_chromId_001_2_0020	CallGenome	complete	0	2022-07-26T06:51:19.474427Z
callGenomeSegment_chromId_002_3_0000	CallGenome	complete	0	2022-07-26T06:42:41.783151Z
compressSegmentOutput_chromId_002_3_0000	CallGenome	complete	0	2022-07-26T06:42:42.769274Z
callGenomeSegment_chromId_002_3_0001	CallGenome	complete	0	2022-07-26T06:51:44.985024Z
compressSegmentOutput_chromId_002_3_0001	CallGenome	complete	0	2022-07-26T06:51:46.976588Z
callGenomeSegment_chromId_002_3_0002	CallGenome	complete	0	2022-07-26T06:20:59.990134Z
compressSegmentOutput_chromId_002_3_0002	CallGenome	complete	0	2022-07-26T06:22:11.095549Z
callGenomeSegment_chromId_002_3_0003	CallGenome	complete	0	2022-07-26T06:28:25.614200Z
compressSegmentOutput_chromId_002_3_0003	CallGenome	complete	0	2022-07-26T06:28:26.609297Z
callGenomeSegment_chromId_002_3_0004	CallGenome	complete	0	2022-07-26T06:49:00.586296Z
compressSegmentOutput_chromId_002_3_0004	CallGenome	complete	0	2022-07-26T06:49:01.552395Z
callGenomeSegment_chromId_002_3_0005	CallGenome	complete	0	2022-07-26T06:20:00.809115Z
compressSegmentOutput_chromId_002_3_0005	CallGenome	complete	0	2022-07-26T06:39:31.966725Z
callGenomeSegment_chromId_002_3_0006	CallGenome	complete	0	2022-07-26T06:18:18.245797Z
compressSegmentOutput_chromId_002_3_0006	CallGenome	complete	0	2022-07-26T06:42:16.978654Z
callGenomeSegment_chromId_002_3_0007	CallGenome	complete	0	2022-07-26T06:30:18.354730Z
compressSegmentOutput_chromId_002_3_0007	CallGenome	complete	0	2022-07-26T06:34:16.035670Z
callGenomeSegment_chromId_002_3_0008	CallGenome	complete	0	2022-07-26T06:41:24.842569Z
compressSegmentOutput_chromId_002_3_0008	CallGenome	complete	0	2022-07-26T06:41:25.860163Z
callGenomeSegment_chromId_002_3_0009	CallGenome	complete	0	2022-07-26T06:50:13.052053Z
compressSegmentOutput_chromId_002_3_0009	CallGenome	complete	0	2022-07-26T06:50:14.101474Z
callGenomeSegment_chromId_002_3_0010	CallGenome	complete	0	2022-07-26T06:40:49.922876Z
compressSegmentOutput_chromId_002_3_0010	CallGenome	complete	0	2022-07-26T06:40:50.929235Z
callGenomeSegment_chromId_002_3_0011	CallGenome	complete	0	2022-07-26T06:45:08.569989Z
compressSegmentOutput_chromId_002_3_0011	CallGenome	complete	0	2022-07-26T06:50:15.110134Z
callGenomeSegment_chromId_002_3_0012	CallGenome	complete	0	2022-07-26T06:48:17.496905Z
compressSegmentOutput_chromId_002_3_0012	CallGenome	complete	0	2022-07-26T06:48:18.491483Z
callGenomeSegment_chromId_002_3_0013	CallGenome	complete	0	2022-07-26T06:20:51.247437Z
compressSegmentOutput_chromId_002_3_0013	CallGenome	complete	0	2022-07-26T06:29:11.982062Z
callGenomeSegment_chromId_002_3_0014	CallGenome	complete	0	2022-07-26T06:38:24.601952Z
compressSegmentOutput_chromId_002_3_0014	CallGenome	complete	0	2022-07-26T06:38:25.610477Z
callGenomeSegment_chromId_002_3_0015	CallGenome	complete	0	2022-07-26T06:46:58.424461Z
compressSegmentOutput_chromId_002_3_0015	CallGenome	complete	0	2022-07-26T06:48:05.172530Z
callGenomeSegment_chromId_002_3_0016	CallGenome	complete	0	2022-07-26T06:54:40.129141Z
compressSegmentOutput_chromId_002_3_0016	CallGenome	complete	0	2022-07-26T06:54:40.749769Z
callGenomeSegment_chromId_003_4_0000	CallGenome	complete	0	2022-07-26T06:55:25.234167Z
compressSegmentOutput_chromId_003_4_0000	CallGenome	complete	0	2022-07-26T06:55:25.652237Z
callGenomeSegment_chromId_003_4_0001	CallGenome	complete	0	2022-07-26T06:51:28.518722Z
compressSegmentOutput_chromId_003_4_0001	CallGenome	complete	0	2022-07-26T06:51:30.498518Z
callGenomeSegment_chromId_003_4_0002	CallGenome	complete	0	2022-07-26T06:50:43.601413Z
compressSegmentOutput_chromId_003_4_0002	CallGenome	complete	0	2022-07-26T06:51:45.981035Z
callGenomeSegment_chromId_003_4_0003	CallGenome	complete	0	2022-07-26T06:45:03.959942Z
compressSegmentOutput_chromId_003_4_0003	CallGenome	complete	0	2022-07-26T06:50:39.436459Z
callGenomeSegment_chromId_003_4_0004	CallGenome	complete	0	2022-07-26T06:50:36.449079Z
compressSegmentOutput_chromId_003_4_0004	CallGenome	complete	0	2022-07-26T06:50:37.444262Z
callGenomeSegment_chromId_003_4_0005	CallGenome	complete	0	2022-07-26T06:42:37.162821Z
compressSegmentOutput_chromId_003_4_0005	CallGenome	complete	0	2022-07-26T06:47:24.151131Z
callGenomeSegment_chromId_003_4_0006	CallGenome	complete	0	2022-07-26T06:31:29.133028Z
compressSegmentOutput_chromId_003_4_0006	CallGenome	complete	0	2022-07-26T06:31:29.914250Z
callGenomeSegment_chromId_003_4_0007	CallGenome	complete	0	2022-07-26T06:39:45.820372Z
compressSegmentOutput_chromId_003_4_0007	CallGenome	complete	0	2022-07-26T06:39:46.808709Z
callGenomeSegment_chromId_003_4_0008	CallGenome	complete	0	2022-07-26T06:36:15.828321Z
compressSegmentOutput_chromId_003_4_0008	CallGenome	complete	0	2022-07-26T06:36:17.707663Z
callGenomeSegment_chromId_003_4_0009	CallGenome	complete	0	2022-07-26T06:20:46.744147Z
compressSegmentOutput_chromId_003_4_0009	CallGenome	complete	0	2022-07-26T06:28:00.463495Z
callGenomeSegment_chromId_003_4_0010	CallGenome	complete	0	2022-07-26T06:37:37.740946Z
compressSegmentOutput_chromId_003_4_0010	CallGenome	complete	0	2022-07-26T06:37:38.753531Z
callGenomeSegment_chromId_003_4_0011	CallGenome	complete	0	2022-07-26T06:40:54.484947Z
compressSegmentOutput_chromId_003_4_0011	CallGenome	complete	0	2022-07-26T06:40:55.485458Z
callGenomeSegment_chromId_003_4_0012	CallGenome	complete	0	2022-07-26T06:26:06.503155Z
compressSegmentOutput_chromId_003_4_0012	CallGenome	complete	0	2022-07-26T06:26:07.506999Z
callGenomeSegment_chromId_003_4_0013	CallGenome	complete	0	2022-07-26T06:32:08.846394Z
compressSegmentOutput_chromId_003_4_0013	CallGenome	complete	0	2022-07-26T06:32:58.065937Z
callGenomeSegment_chromId_003_4_0014	CallGenome	complete	0	2022-07-26T06:42:13.931869Z
compressSegmentOutput_chromId_003_4_0014	CallGenome	complete	0	2022-07-26T06:42:14.986585Z
callGenomeSegment_chromId_003_4_0015	CallGenome	complete	0	2022-07-26T06:19:48.100201Z
compressSegmentOutput_chromId_003_4_0015	CallGenome	complete	0	2022-07-26T06:24:06.867754Z
callGenomeSegment_chromId_004_5_0000	CallGenome	complete	0	2022-07-26T06:31:49.912452Z
compressSegmentOutput_chromId_004_5_0000	CallGenome	complete	0	2022-07-26T06:31:50.686285Z
callGenomeSegment_chromId_004_5_0001	CallGenome	complete	0	2022-07-26T06:38:41.665600Z
compressSegmentOutput_chromId_004_5_0001	CallGenome	complete	0	2022-07-26T06:38:42.659592Z
callGenomeSegment_chromId_004_5_0002	CallGenome	complete	0	2022-07-26T06:40:43.212587Z
compressSegmentOutput_chromId_004_5_0002	CallGenome	complete	0	2022-07-26T06:42:53.695389Z
callGenomeSegment_chromId_004_5_0003	CallGenome	complete	0	2022-07-26T06:52:20.912596Z
compressSegmentOutput_chromId_004_5_0003	CallGenome	complete	0	2022-07-26T06:52:21.796135Z
callGenomeSegment_chromId_004_5_0004	CallGenome	complete	0	2022-07-26T06:21:37.439082Z
compressSegmentOutput_chromId_004_5_0004	CallGenome	complete	0	2022-07-26T06:47:01.271558Z
callGenomeSegment_chromId_004_5_0005	CallGenome	complete	0	2022-07-26T06:39:43.831005Z
compressSegmentOutput_chromId_004_5_0005	CallGenome	complete	0	2022-07-26T06:42:45.770543Z
callGenomeSegment_chromId_004_5_0006	CallGenome	complete	0	2022-07-26T06:50:14.263080Z
compressSegmentOutput_chromId_004_5_0006	CallGenome	complete	0	2022-07-26T06:51:06.563361Z
callGenomeSegment_chromId_004_5_0007	CallGenome	complete	0	2022-07-26T06:45:20.528759Z
compressSegmentOutput_chromId_004_5_0007	CallGenome	complete	0	2022-07-26T06:46:38.480605Z
callGenomeSegment_chromId_004_5_0008	CallGenome	complete	0	2022-07-26T06:40:36.117128Z
compressSegmentOutput_chromId_004_5_0008	CallGenome	complete	0	2022-07-26T06:40:37.100677Z
callGenomeSegment_chromId_004_5_0009	CallGenome	complete	0	2022-07-26T06:50:14.376140Z
compressSegmentOutput_chromId_004_5_0009	CallGenome	complete	0	2022-07-26T06:50:15.314092Z
callGenomeSegment_chromId_004_5_0010	CallGenome	complete	0	2022-07-26T06:30:30.173403Z
compressSegmentOutput_chromId_004_5_0010	CallGenome	complete	0	2022-07-26T06:45:04.958511Z
callGenomeSegment_chromId_004_5_0011	CallGenome	complete	0	2022-07-26T06:32:39.311577Z
compressSegmentOutput_chromId_004_5_0011	CallGenome	complete	0	2022-07-26T06:45:18.906577Z
callGenomeSegment_chromId_004_5_0012	CallGenome	complete	0	2022-07-26T06:56:40.459806Z
compressSegmentOutput_chromId_004_5_0012	CallGenome	complete	0	2022-07-26T06:56:40.643165Z
callGenomeSegment_chromId_004_5_0013	CallGenome	complete	0	2022-07-26T06:40:05.718050Z
compressSegmentOutput_chromId_004_5_0013	CallGenome	complete	0	2022-07-26T06:40:06.768781Z
callGenomeSegment_chromId_004_5_0014	CallGenome	complete	0	2022-07-26T06:31:49.773352Z
compressSegmentOutput_chromId_004_5_0014	CallGenome	complete	0	2022-07-26T06:35:54.341872Z
callGenomeSegment_chromId_004_5_0015	CallGenome	complete	0	2022-07-26T06:52:02.963235Z
compressSegmentOutput_chromId_004_5_0015	CallGenome	complete	0	2022-07-26T06:52:03.892231Z
callGenomeSegment_chromId_005_6_0000	CallGenome	complete	0	2022-07-26T06:51:31.049855Z
compressSegmentOutput_chromId_005_6_0000	CallGenome	complete	0	2022-07-26T06:51:32.047520Z
callGenomeSegment_chromId_005_6_0001	CallGenome	complete	0	2022-07-26T06:47:16.020466Z
compressSegmentOutput_chromId_005_6_0001	CallGenome	complete	0	2022-07-26T06:47:16.997420Z
callGenomeSegment_chromId_005_6_0002	CallGenome	complete	0	2022-07-26T06:57:00.918105Z
compressSegmentOutput_chromId_005_6_0002	CallGenome	complete	0	2022-07-26T06:57:01.044918Z
callGenomeSegment_chromId_005_6_0003	CallGenome	complete	0	2022-07-26T06:56:58.358142Z
compressSegmentOutput_chromId_005_6_0003	CallGenome	complete	0	2022-07-26T06:56:58.393390Z
callGenomeSegment_chromId_005_6_0004	CallGenome	complete	0	2022-07-26T06:53:25.695338Z
compressSegmentOutput_chromId_005_6_0004	CallGenome	complete	0	2022-07-26T06:53:26.468147Z
callGenomeSegment_chromId_005_6_0005	CallGenome	complete	0	2022-07-26T06:51:05.538486Z
compressSegmentOutput_chromId_005_6_0005	CallGenome	complete	0	2022-07-26T06:51:34.048366Z
callGenomeSegment_chromId_005_6_0006	CallGenome	complete	0	2022-07-26T06:30:12.214098Z
compressSegmentOutput_chromId_005_6_0006	CallGenome	complete	0	2022-07-26T06:30:12.945247Z
callGenomeSegment_chromId_005_6_0007	CallGenome	complete	0	2022-07-26T06:41:56.557836Z
compressSegmentOutput_chromId_005_6_0007	CallGenome	complete	0	2022-07-26T06:41:57.561679Z
callGenomeSegment_chromId_005_6_0008	CallGenome	complete	0	2022-07-26T06:43:46.946241Z
compressSegmentOutput_chromId_005_6_0008	CallGenome	complete	0	2022-07-26T06:50:40.441613Z
callGenomeSegment_chromId_005_6_0009	CallGenome	complete	0	2022-07-26T06:30:08.934027Z
compressSegmentOutput_chromId_005_6_0009	CallGenome	complete	0	2022-07-26T06:50:38.442193Z
callGenomeSegment_chromId_005_6_0010	CallGenome	complete	0	2022-07-26T06:55:12.817342Z
compressSegmentOutput_chromId_005_6_0010	CallGenome	complete	0	2022-07-26T06:55:13.383794Z
callGenomeSegment_chromId_005_6_0011	CallGenome	complete	0	2022-07-26T06:55:41.966179Z
compressSegmentOutput_chromId_005_6_0011	CallGenome	complete	0	2022-07-26T06:55:42.259269Z
callGenomeSegment_chromId_005_6_0012	CallGenome	complete	0	2022-07-26T06:55:15.968918Z
compressSegmentOutput_chromId_005_6_0012	CallGenome	complete	0	2022-07-26T06:55:16.426683Z
callGenomeSegment_chromId_005_6_0013	CallGenome	complete	0	2022-07-26T06:48:03.173124Z
compressSegmentOutput_chromId_005_6_0013	CallGenome	complete	0	2022-07-26T06:48:04.175255Z
callGenomeSegment_chromId_005_6_0014	CallGenome	complete	0	2022-07-26T06:55:03.582893Z
compressSegmentOutput_chromId_005_6_0014	CallGenome	complete	0	2022-07-26T06:55:04.142853Z
callGenomeSegment_chromId_006_7_0000	CallGenome	complete	0	2022-07-26T06:23:11.746393Z
compressSegmentOutput_chromId_006_7_0000	CallGenome	complete	0	2022-07-26T06:28:33.331262Z
callGenomeSegment_chromId_006_7_0001	CallGenome	complete	0	2022-07-26T06:38:15.801680Z
compressSegmentOutput_chromId_006_7_0001	CallGenome	complete	0	2022-07-26T06:38:16.813687Z
callGenomeSegment_chromId_006_7_0002	CallGenome	complete	0	2022-07-26T06:42:19.911311Z
compressSegmentOutput_chromId_006_7_0002	CallGenome	complete	0	2022-07-26T06:42:20.907535Z
callGenomeSegment_chromId_006_7_0003	CallGenome	complete	0	2022-07-26T06:22:36.271203Z
compressSegmentOutput_chromId_006_7_0003	CallGenome	complete	0	2022-07-26T06:28:25.863479Z
callGenomeSegment_chromId_006_7_0004	CallGenome	complete	0	2022-07-26T06:37:25.172971Z
compressSegmentOutput_chromId_006_7_0004	CallGenome	complete	0	2022-07-26T06:37:26.183875Z
callGenomeSegment_chromId_006_7_0005	CallGenome	complete	0	2022-07-26T06:42:37.502730Z
compressSegmentOutput_chromId_006_7_0005	CallGenome	complete	0	2022-07-26T06:42:38.481406Z
callGenomeSegment_chromId_006_7_0006	CallGenome	complete	0	2022-07-26T06:46:43.891663Z
compressSegmentOutput_chromId_006_7_0006	CallGenome	complete	0	2022-07-26T06:50:56.922226Z
callGenomeSegment_chromId_006_7_0007	CallGenome	complete	0	2022-07-26T06:38:20.224691Z
compressSegmentOutput_chromId_006_7_0007	CallGenome	complete	0	2022-07-26T06:46:20.673608Z
callGenomeSegment_chromId_006_7_0008	CallGenome	complete	0	2022-07-26T06:45:16.886522Z
compressSegmentOutput_chromId_006_7_0008	CallGenome	complete	0	2022-07-26T06:49:59.608544Z
callGenomeSegment_chromId_006_7_0009	CallGenome	complete	0	2022-07-26T06:28:06.771637Z
compressSegmentOutput_chromId_006_7_0009	CallGenome	complete	0	2022-07-26T06:28:07.776378Z
callGenomeSegment_chromId_006_7_0010	CallGenome	complete	0	2022-07-26T06:54:26.044229Z
compressSegmentOutput_chromId_006_7_0010	CallGenome	complete	0	2022-07-26T06:54:26.703984Z
callGenomeSegment_chromId_006_7_0011	CallGenome	complete	0	2022-07-26T06:32:19.295095Z
compressSegmentOutput_chromId_006_7_0011	CallGenome	complete	0	2022-07-26T06:32:20.191526Z
callGenomeSegment_chromId_006_7_0012	CallGenome	complete	0	2022-07-26T06:56:20.446918Z
compressSegmentOutput_chromId_006_7_0012	CallGenome	complete	0	2022-07-26T06:56:20.677264Z
callGenomeSegment_chromId_006_7_0013	CallGenome	complete	0	2022-07-26T06:55:13.850191Z
compressSegmentOutput_chromId_006_7_0013	CallGenome	complete	0	2022-07-26T06:55:14.350693Z
callGenomeSegment_chromId_007_8_0000	CallGenome	complete	0	2022-07-26T06:29:50.372980Z
compressSegmentOutput_chromId_007_8_0000	CallGenome	complete	0	2022-07-26T06:30:30.911308Z
callGenomeSegment_chromId_007_8_0001	CallGenome	complete	0	2022-07-26T06:53:45.396090Z
compressSegmentOutput_chromId_007_8_0001	CallGenome	complete	0	2022-07-26T06:53:46.176155Z
callGenomeSegment_chromId_007_8_0002	CallGenome	complete	0	2022-07-26T06:56:16.086487Z
compressSegmentOutput_chromId_007_8_0002	CallGenome	complete	0	2022-07-26T06:56:16.318196Z
callGenomeSegment_chromId_007_8_0003	CallGenome	complete	0	2022-07-26T06:47:23.154450Z
compressSegmentOutput_chromId_007_8_0003	CallGenome	complete	0	2022-07-26T06:48:07.171662Z
callGenomeSegment_chromId_007_8_0004	CallGenome	complete	0	2022-07-26T06:41:34.761647Z
compressSegmentOutput_chromId_007_8_0004	CallGenome	complete	0	2022-07-26T06:41:35.757662Z
callGenomeSegment_chromId_007_8_0005	CallGenome	complete	0	2022-07-26T06:25:34.348769Z
compressSegmentOutput_chromId_007_8_0005	CallGenome	complete	0	2022-07-26T06:25:35.342383Z
